Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771884566831,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,NaN,50,0,0,0,0,0,0,0,0,0,0,0,0,9.590231895446777,25769803776,0,13863305216,0
202,1771884566832,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,50,0,0,0,0,NaN,NaN,0,0,0,0,0,0,9.590231895446777,25769803776,0,13864173568,0
203,1771884567035,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,10,0,0,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,9.590231895446777,25769803776,0,13864599552,0
203,1771884567241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,65,9.090909004211426,4.761904716491699,0,0,57.142860412597656,55,0,0,0,0,0,19.047618865966797,9.590231895446777,25769803776,0,13891452928,0
201,1771884567445,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,65,75,15.000000953674316,5,4.761904716491699,5,65,60.000003814697266,0,0,0,0,0,15.000000953674316,9.590231895446777,25769803776,0,13900709888,0
200,1771884567646,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,76.19047546386719,80,0,0,4.761904716491699,0,75,70,0,0,0,0,0,5,9.590231895446777,25769803776,0,14021410816,0
204,1771884567847,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,30.000001907348633,30.000001907348633,5,4.761904716491699,0,0,20,19.047618865966797,0,0,0,0,0,5,6.759144306182861,25769803776,0,14023049216,0
201,1771884568052,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,20,10,0,0,0,0,9.523809432983398,5,0,0,0,0,0,4.761904716491699,6.759144306182861,25769803776,0,14023131136,0
203,1771884568253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,45,45,10,5,5.263157844543457,5,36.842105865478516,25,0,0,0,0,0,5,6.759144306182861,25769803776,0,14024638464,0
202,1771884568457,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,30.000001907348633,20,5,9.523809432983398,0,0,10,9.523809432983398,0,0,0,0,0,5,6.759144306182861,25769803776,0,14024982528,0
201,1771884568660,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,55,47.619049072265625,0,0,0,0,45,30.000001907348633,0,0,0,0,0,5,6.759144306182861,25769803776,0,14026113024,0
200,1771884568863,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,25,25,9.523809432983398,0,0,0,19.047618865966797,10,0,0,0,0,0,0,6.761952877044678,25769803776,0,14026276864,0
204,1771884569064,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,20,20,0,0,0,0,10,0,0,0,0,0,0,9.523809432983398,6.761952877044678,25769803776,0,13996949504,0
200,1771884569269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,25,14.285715103149414,0,0,0,0,5,9.090909004211426,0,0,0,0,0,5,6.761952877044678,25769803776,0,13996998656,0
203,1771884569470,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,23.809524536132813,20,5,5,0,0,5,0,0,0,0,0,0,9.523809432983398,6.761952877044678,25769803776,0,13996900352,0
203,1771884569674,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,30.000001907348633,15.789472579956055,4.761904716491699,0,0,0,14.285715103149414,10,0,0,0,0,0,0,6.761952877044678,25769803776,0,13996294144,0
201,1771884569878,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,25,14.285715103149414,5,0,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,6.1780171394348145,25769803776,0,13995966464,0
204,1771884570080,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,30.000001907348633,21.052631378173828,10,0,0,0,15.000000953674316,5.263157844543457,0,0,0,0,0,0,6.1780171394348145,25769803776,0,13979287552,0
202,1771884570285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,20,19.047618865966797,4.761904716491699,0,4.761904716491699,0,10,9.523809432983398,0,0,0,0,0,9.523809432983398,6.1780171394348145,25769803776,0,13979287552,0
201,1771884570488,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45,10,0,0,0,31.57894515991211,15.000000953674316,0,0,0,0,0,0,6.1780171394348145,25769803776,0,13980827648,0
204,1771884570689,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,75,63.15789031982422,5,4.761904716491699,5,0,55,47.619049072265625,0,0,0,0,0,25,6.1780171394348145,25769803776,0,13992001536,0
200,1771884570894,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,59.09090805053711,5,0,0,0,50,50,0,0,0,0,0,0,5.725481033325195,25769803776,0,14034927616,0
201,1771884571096,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,42.105262756347656,5,0,4.761904716491699,0,28.571430206298828,25,0,0,0,0,0,0,5.725481033325195,25769803776,0,14035517440,0
200,1771884571298,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,42.85714340209961,5,5,0,0,25,25,0,0,0,0,0,9.523809432983398,5.725481033325195,25769803776,0,14036156416,0
200,1771884571499,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,35,5,0,5,0,25,20,0,0,0,0,0,5,5.725481033325195,25769803776,0,14036287488,0
204,1771884571700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,36.842105865478516,9.523809432983398,0,0,0,45,30.000001907348633,0,0,0,0,0,10.526315689086914,5.725481033325195,25769803776,0,14037106688,0
199,1771884571905,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,0,0,10,9.523809432983398,0,0,0,0,0,4.761904716491699,6.0245256423950195,25769803776,0,14006173696,0
204,1771884572105,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,28.571430206298828,5,0,0,0,10,5,0,0,0,0,0,9.523809432983398,6.0245256423950195,25769803776,0,14006173696,0
203,1771884572310,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,30.000001907348633,4.761904716491699,9.090909004211426,0,0,19.047618865966797,5.263157844543457,0,0,0,0,0,10,6.0245256423950195,25769803776,0,14006173696,0
203,1771884572514,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,10,0,0,0,4.761904716491699,10,9.523809432983398,0,0,0,0,0,0,6.0245256423950195,25769803776,0,14008778752,0
200,1771884572718,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,42.85714340209961,0,0,0,4.761904716491699,20,19.047618865966797,0,0,0,0,0,5,6.0245256423950195,25769803776,0,14009729024,0
