Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771870375207,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,0,0,0,0,0,0,50,0,0,0,0,0,0,9.103414535522461,25769803776,0,11955879936,0
204,1771870375208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,50,0,0,0,0,0,0,0,9.103414535522461,25769803776,0,11956600832,0
203,1771870375413,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,10,0,0,0,0,0,0,0,0,0,0,0,0,9.103414535522461,25769803776,0,11939807232,0
203,1771870375619,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,66.66667175292969,70,0,0,0,0,57.142860412597656,45,0,0,0,0,0,0,9.103414535522461,25769803776,0,11939807232,0
203,1771870375822,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,76.19047546386719,4.761904716491699,0,0,0,61.904762268066406,47.619049072265625,0,0,0,0,0,0,7.1341729164123535,25769803776,0,11952078848,0
204,1771870376026,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,80.95238494873047,66.66667175292969,0,0,0,0,63.15789031982422,71.42857360839844,0,0,0,0,0,0,7.1341729164123535,25769803776,0,12068716544,0
203,1771870376231,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,25,0,0,4.761904716491699,0,19.047618865966797,20,0,0,0,0,0,4.761904716491699,7.1341729164123535,25769803776,0,12066209792,0
201,1771870376435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,28.571430206298828,0,0,0,0,23.809524536132813,10.526315689086914,0,0,0,0,0,0,7.1341729164123535,25769803776,0,12053970944,0
203,1771870376638,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,31.57894515991211,4.761904716491699,0,0,0,30.000001907348633,33.333335876464844,0,0,0,0,0,0,7.1341729164123535,25769803776,0,12054528000,0
202,1771870376841,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,35,9.523809432983398,9.090909004211426,4.761904716491699,0,30.000001907348633,19.047618865966797,0,0,0,0,0,9.523809432983398,6.04369592666626,25769803776,0,12054806528,0
