Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771881473279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,NaN,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,9.333868026733398,25769803776,0,12997230592,0
200,1771881473280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,100,0,NaN,0,NaN,NaN,0,100,NaN,NaN,0,0,0,0,9.333868026733398,25769803776,0,12997951488,0
204,1771881473481,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,25,0,0,0,0,23.809524536132813,0,0,0,0,0,0,0,9.333868026733398,25769803776,0,12997951488,0
200,1771881473686,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,28.571430206298828,0,0,0,0,15.000000953674316,9.090909004211426,0,0,0,0,0,0,9.333868026733398,25769803776,0,12997951488,0
204,1771881473887,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,75,78.94737243652344,0,0,0,0,70,63.15789031982422,0,0,0,0,0,9.523809432983398,6.211913585662842,25769803776,0,12989939712,0
204,1771881474092,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,71.42857360839844,4.761904716491699,4.761904716491699,0,0,55,66.66667175292969,0,0,0,0,0,0,6.211913585662842,25769803776,0,12996706304,0
202,1771881474297,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,76.19047546386719,80,0,0,0,0,76.19047546386719,76.19047546386719,0,0,0,0,0,0,6.211913585662842,25769803776,0,13110706176,0
202,1771881474500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,35,0,0,0,0,30.000001907348633,31.57894515991211,0,0,0,0,0,4.761904716491699,6.211913585662842,25769803776,0,13110902784,0
204,1771881474703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,28.571430206298828,0,0,0,0,15.789472579956055,10,0,0,0,0,0,0,6.211913585662842,25769803776,0,13094092800,0
199,1771881474908,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,52.6315803527832,0,0,4.761904716491699,0,42.85714340209961,38.095237731933594,0,0,0,0,0,4.761904716491699,6.543772220611572,25769803776,0,13094830080,0
