Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771881955398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,40,40,3.4000000953674316,2.1999998092651367,50,0,0,0,0,0,0,0,0,0,0,0,0,0,9.518868446350098,25769803776,0,13290455040,0
204,1771881955399,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,40,40,3.4000000953674316,2.1999998092651367,100,NaN,0,0,0,0,100,50,0,0,0,0,0,0,9.518868446350098,25769803776,0,13291470848,0
204,1771881955604,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,40,40,3.4000000953674316,2.1999998092651367,20,18.18181800842285,9.090909004211426,4.761904716491699,0,0,9.523809432983398,5,0,0,0,0,0,0,9.518868446350098,25769803776,0,13291487232,0
203,1771881955810,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,40,40,3.4000000953674316,2.1999998092651367,60.000003814697266,55,5,4.545454502105713,0,5,45,35,0,0,0,0,0,13.636363983154297,8.170122146606445,25769803776,0,13307183104,0
204,1771881956014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,40,40,3.4000000953674316,2.1999998092651367,57.142860412597656,85,0,5,0,0,57.142860412597656,70,0,0,0,0,0,5.263157844543457,8.170122146606445,25769803776,0,13326893056,0
204,1771881956219,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,40,40,3.4000000953674316,2.1999998092651367,70,71.42857360839844,5,0,0,0,70,57.142860412597656,0,0,0,0,0,9.523809432983398,8.170122146606445,25769803776,0,13447380992,0
200,1771881956424,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,76.19047546386719,80,4.761904716491699,0,4.545454502105713,0,65,70,0,0,0,0,0,10,8.170122146606445,25769803776,0,13451526144,0
203,1771881956625,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,20,5,0,0,0,15.000000953674316,9.523809432983398,0,0,0,0,0,5,8.170122146606445,25769803776,0,13451444224,0
204,1771881956829,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,45,4.761904716491699,0,0,0,38.095237731933594,25,0,0,0,0,0,9.523809432983398,6.442626953125,25769803776,0,13448773632,0
204,1771881957034,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,42.85714340209961,5,0,0,0,25,23.809524536132813,0,0,0,0,0,5,6.442626953125,25769803776,0,13448167424,0
202,1771881957239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,55,0,0,0,0,60.000003814697266,31.57894515991211,0,0,0,0,0,4.761904716491699,6.442626953125,25769803776,0,13443055616,0
201,1771881957443,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,45,9.523809432983398,0,0,0,25,42.85714340209961,0,0,0,0,0,0,6.442626953125,25769803776,0,13443055616,0
203,1771881957645,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,20,0,0,4.761904716491699,0,19.047618865966797,5,0,0,0,0,0,5,6.442626953125,25769803776,0,13443055616,0
200,1771881957850,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,25,4.761904716491699,9.523809432983398,0,0,15.000000953674316,14.285715103149414,0,0,0,0,0,9.523809432983398,6.833708763122559,25769803776,0,13443055616,0
204,1771881958051,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,15.000000953674316,5,0,0,0,10,10,0,0,0,0,0,0,6.833708763122559,25769803776,0,13414645760,0
202,1771881958255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,5,0,0,0,14.285715103149414,5,0,0,0,0,0,0,6.833708763122559,25769803776,0,13413138432,0
204,1771881958459,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,0,0,15.789472579956055,30.000001907348633,0,0,0,0,0,5,6.833708763122559,25769803776,0,13396361216,0
204,1771881958663,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,30.000001907348633,4.545454502105713,0,0,0,25,19.047618865966797,0,0,0,0,0,9.523809432983398,6.833708763122559,25769803776,0,13396361216,0
201,1771881958868,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,42.85714340209961,5,0,0,4.545454502105713,19.047618865966797,20,0,0,0,0,0,5,6.237489223480225,25769803776,0,13396361216,0
203,1771881959071,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,52.6315803527832,5,0,0,0,35,35,0,0,0,0,0,4.761904716491699,6.237489223480225,25769803776,0,13396770816,0
204,1771881959275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,25,4.761904716491699,0,0,0,14.285715103149414,15.000000953674316,0,0,0,0,0,10,6.237489223480225,25769803776,0,13396787200,0
203,1771881959480,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,23.809524536132813,5,9.523809432983398,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,6.237489223480225,25769803776,0,13379993600,0
199,1771881959685,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,35,4.761904716491699,0,0,0,25,23.809524536132813,0,0,0,0,0,4.761904716491699,6.237489223480225,25769803776,0,13380501504,0
203,1771881959885,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,30.000001907348633,0,4.761904716491699,0,0,26.3157901763916,15.789472579956055,0,0,0,0,0,5,5.690610408782959,25769803776,0,13380780032,0
201,1771881960090,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,25,0,0,0,0,23.809524536132813,19.047618865966797,0,0,0,0,0,5,5.690610408782959,25769803776,0,13380747264,0
203,1771881960292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,20,9.090909004211426,0,0,0,15.000000953674316,20,0,0,0,0,0,9.523809432983398,5.690610408782959,25769803776,0,13379895296,0
203,1771881960496,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,23.809524536132813,0,0,0,0,20,14.285715103149414,0,0,0,0,0,5,5.690610408782959,25769803776,0,13371604992,0
200,1771881960700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,10.526315689086914,0,0,0,0,15.000000953674316,5,0,0,0,0,0,0,5.690610408782959,25769803776,0,13371555840,0
202,1771881960902,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,4.761904716491699,5,0,23.809524536132813,14.285715103149414,5,0,0,0,0,0,14.285715103149414,5.781031608581543,25769803776,0,13381271552,0
201,1771881961105,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,9.523809432983398,5,4.761904716491699,4.545454502105713,0,5,5,0,0,0,0,0,5.263157844543457,5.781031608581543,25769803776,0,13381320704,0
201,1771881961307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,42.105262756347656,4.761904716491699,0,0,0,35,20,0,0,0,0,0,4.761904716491699,5.781031608581543,25769803776,0,13382533120,0
204,1771881961509,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,80,80.95238494873047,5,0,0,0,80,80.95238494873047,0,0,0,0,0,10,5.781031608581543,25769803776,0,13395263488,0
203,1771881961714,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,55,0,0,0,0,50,36.842105865478516,0,0,0,0,0,5,5.781031608581543,25769803776,0,13461815296,0
204,1771881961918,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,25,9.523809432983398,4.761904716491699,4.761904716491699,0,25,9.523809432983398,0,0,0,0,0,4.761904716491699,5.512227535247803,25769803776,0,13460586496,0
204,1771881962123,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,35,5,0,0,0,23.809524536132813,10,0,0,0,0,0,4.761904716491699,5.512227535247803,25769803776,0,13463404544,0
202,1771881962328,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,30.000001907348633,5,0,4.761904716491699,0,20,19.047618865966797,0,0,0,0,0,5,5.512227535247803,25769803776,0,13463453696,0
203,1771881962530,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45,5,0,0,0,30.000001907348633,23.809524536132813,0,0,0,0,0,5,5.512227535247803,25769803776,0,13463535616,0
202,1771881962734,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,19.047618865966797,4.761904716491699,0,0,0,9.523809432983398,0,0,0,0,0,0,0,5.512227535247803,25769803776,0,13451329536,0
203,1771881962938,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,10,4.761904716491699,0,4.545454502105713,5.263157844543457,0,0,0,0,0,0,4.761904716491699,6.588459491729736,25769803776,0,13451051008,0
204,1771881963142,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,10,0,0,0,0,9.090909004211426,0,0,0,0,0,0,10,6.588459491729736,25769803776,0,13450870784,0
204,1771881963347,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,14.285715103149414,0,0,0,0,5.263157844543457,9.090909004211426,0,0,0,0,0,0,6.588459491729736,25769803776,0,13421281280,0
199,1771881963552,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,9.523809432983398,0,0,0,23.809524536132813,20,0,0,0,0,0,0,6.588459491729736,25769803776,0,13420937216,0
201,1771881963752,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,47.619049072265625,5,0,0,0,33.333335876464844,31.57894515991211,0,0,0,0,0,0,6.588459491729736,25769803776,0,13420789760,0
200,1771881963955,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,20,0,5,0,0,20,9.523809432983398,0,0,0,0,0,9.523809432983398,5.874406337738037,25769803776,0,13419986944,0
204,1771881964156,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,42.105262756347656,9.523809432983398,0,0,0,26.3157901763916,21.052631378173828,0,0,0,0,0,0,5.874406337738037,25769803776,0,13420609536,0
203,1771881964361,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40.90909194946289,5,10,0,0,25,25,0,0,0,0,0,14.285715103149414,5.874406337738037,25769803776,0,13404372992,0
204,1771881964565,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,21.052631378173828,4.761904716491699,0,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,5.874406337738037,25769803776,0,13404438528,0
201,1771881964771,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,23.809524536132813,5,0,0,0,10,9.523809432983398,0,0,0,0,0,9.090909004211426,5.874406337738037,25769803776,0,13404438528,0
204,1771881964973,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,10,0,9.090909004211426,0,10,15.000000953674316,0,0,0,0,0,10.526315689086914,5.434202671051025,25769803776,0,13404438528,0
202,1771881965178,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,10.526315689086914,10,4.761904716491699,0,0,0,5,5,0,0,0,0,0,4.761904716491699,5.434202671051025,25769803776,0,13404651520,0
201,1771881965382,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,0,0,10,14.285715103149414,0,0,0,0,0,5,5.434202671051025,25769803776,0,13387874304,0
203,1771881965584,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,15.000000953674316,5,0,0,0,9.523809432983398,10,0,0,0,0,0,0,5.434202671051025,25769803776,0,13388038144,0
204,1771881965788,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,23.809524536132813,4.761904716491699,0,0,0,10,14.285715103149414,0,0,0,0,0,9.523809432983398,5.688178062438965,25769803776,0,13380124672,0
201,1771881965993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,10,5,4.761904716491699,0,0,9.523809432983398,10,0,0,0,0,0,5,5.688178062438965,25769803776,0,13380124672,0
200,1771881966196,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,19.047618865966797,0,0,0,0,0,5,0,0,0,0,0,9.523809432983398,5.688178062438965,25769803776,0,13380141056,0
204,1771881966397,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,10.526315689086914,0,0,0,0,10,5,0,0,0,0,0,5.263157844543457,5.688178062438965,25769803776,0,13371768832,0
203,1771881966602,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,10,9.523809432983398,0,0,0,9.523809432983398,0,0,0,0,0,0,4.761904716491699,5.688178062438965,25769803776,0,13371686912,0
203,1771881966807,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,75,5,0,0,4.761904716491699,65,65,0,0,0,0,0,0,5.468090534210205,25769803776,0,13366280192,0
202,1771881967011,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,72.7272720336914,9.523809432983398,5,4.761904716491699,4.761904716491699,65,57.142860412597656,0,0,0,0,0,10,5.468090534210205,25769803776,0,13442203648,0
204,1771881967214,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,36.842105865478516,5,0,0,0,28.571430206298828,15.000000953674316,0,0,0,0,0,4.761904716491699,5.468090534210205,25769803776,0,13441908736,0
203,1771881967419,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,9.523809432983398,0,0,0,15.000000953674316,4.761904716491699,0,0,0,0,0,0,5.468090534210205,25769803776,0,13442203648,0
200,1771881967623,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,47.619049072265625,5,0,0,0,35,30.000001907348633,0,0,0,0,0,4.761904716491699,5.468090534210205,25769803776,0,13442203648,0
204,1771881967825,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,20,10,4.761904716491699,0,0,15.000000953674316,14.285715103149414,0,0,0,0,0,0,5.497921943664551,25769803776,0,13442203648,0
203,1771881968030,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,30.000001907348633,5,0,0,0,15.000000953674316,10,0,0,0,0,0,4.761904716491699,5.497921943664551,25769803776,0,13442203648,0
201,1771881968234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,25,9.523809432983398,0,0,0,10,9.523809432983398,0,0,0,0,0,0,5.497921943664551,25769803776,0,13434585088,0
202,1771881968436,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,50,5,0,0,0,45,35,0,0,0,0,0,0,5.497921943664551,25769803776,0,13405847552,0
204,1771881968639,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,15.000000953674316,9.523809432983398,0,0,0,14.285715103149414,10,0,0,0,0,0,0,5.497921943664551,25769803776,0,13406109696,0
204,1771881968844,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,28.571430206298828,10,0,0,0,19.047618865966797,5,0,0,0,0,0,4.761904716491699,6.1449151039123535,25769803776,0,13408583680,0
202,1771881969050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,15.000000953674316,5,0,0,0,5.263157844543457,9.523809432983398,0,0,0,0,0,0,6.1449151039123535,25769803776,0,13408829440,0
204,1771881969253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,25,9.523809432983398,0,0,0,14.285715103149414,5,0,0,0,0,0,0,6.1449151039123535,25769803776,0,13409107968,0
203,1771881969458,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,0,0,0,14.285715103149414,10,0,0,0,0,0,4.761904716491699,6.1449151039123535,25769803776,0,13392281600,0
199,1771881969663,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,5,0,0,0,5,5,0,0,0,0,0,4.761904716491699,6.1449151039123535,25769803776,0,13392314368,0
204,1771881969862,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,27.77777862548828,10,0,0,0,30.000001907348633,23.809524536132813,0,0,0,0,0,5,5.612507343292236,25769803776,0,13392822272,0
