Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771874378114,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,66.66667175292969,100,0,0,0,0,100,0,0,0,0,0,0,0,8.058618545532227,25769803776,0,12636422144,0
204,1771874378114,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,8.058618545532227,25769803776,0,12637143040,0
199,1771874378319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,23.809524536132813,9.523809432983398,0,4.545454502105713,4.761904716491699,9.523809432983398,9.090909004211426,0,0,0,0,0,9.090909004211426,8.058618545532227,25769803776,0,12637143040,0
202,1771874378520,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,73.68421173095703,0,0,0,0,60.000003814697266,57.894737243652344,0,0,0,0,0,0,8.058618545532227,25769803776,0,12637143040,0
203,1771874378722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,61.904762268066406,60.000003814697266,0,0,0,0,66.66667175292969,57.142860412597656,0,0,0,0,0,0,8.058618545532227,25769803776,0,12662702080,0
200,1771874378926,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,76.19047546386719,4.761904716491699,0,4.761904716491699,0,65,70,0,0,0,0,0,5,7.335056781768799,25769803776,0,12782288896,0
203,1771874379127,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,35,0,0,0,0,30.000001907348633,25,0,0,0,0,0,0,7.335056781768799,25769803776,0,12782288896,0
200,1771874379331,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,5,4.761904716491699,0,0,5.263157844543457,9.523809432983398,0,0,0,0,0,5,7.335056781768799,25769803776,0,12782288896,0
204,1771874379532,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.105262756347656,45,0,0,0,0,28.571430206298828,20,0,0,0,0,0,0,7.335056781768799,25769803776,0,12782288896,0
201,1771874379737,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,0,0,19.047618865966797,15.000000953674316,0,0,0,0,0,5.263157844543457,7.335056781768799,25769803776,0,12780879872,0
204,1771874379939,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45,0,0,0,0,36.842105865478516,35,0,0,0,0,0,0,6.3830790519714355,25769803776,0,12759040000,0
204,1771874380145,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,19.047618865966797,0,0,0,0,13.636363983154297,0,0,0,0,0,0,0,6.3830790519714355,25769803776,0,12758908928,0
204,1771874380350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,25,0,4.761904716491699,0,0,30.000001907348633,14.285715103149414,0,0,0,0,0,4.761904716491699,6.3830790519714355,25769803776,0,12725174272,0
203,1771874380555,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,9.090909004211426,0,0,0,15.000000953674316,0,0,0,0,0,0,5,6.3830790519714355,25769803776,0,12852379648,0
203,1771874380759,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,14.285715103149414,0,0,0,0,5,4.761904716491699,0,0,0,0,0,4.545454502105713,6.1692986488342285,25769803776,0,12851216384,0
203,1771874380962,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,0,0,9.523809432983398,5,0,0,0,0,0,0,6.1692986488342285,25769803776,0,12851085312,0
199,1771874381166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,10,0,0,0,0,5,0,0,0,0,0,0,0,6.1692986488342285,25769803776,0,12850216960,0
204,1771874381367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,20,0,0,0,0,5.263157844543457,5,0,0,0,0,0,0,6.1692986488342285,25769803776,0,12833505280,0
201,1771874381572,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,33.333335876464844,0,0,0,0,19.047618865966797,14.285715103149414,0,0,0,0,0,0,6.1692986488342285,25769803776,0,12833505280,0
200,1771874381774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,10,0,0,0,0,5,0,0,0,0,0,0,0,5.931405544281006,25769803776,0,12833472512,0
203,1771874381975,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,36.842105865478516,0,0,0,0,40,35,0,0,0,0,0,9.523809432983398,5.931405544281006,25769803776,0,12834881536,0
202,1771874382179,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,22.72727394104004,0,0,0,0,10,10,0,0,0,0,0,0,5.931405544281006,25769803776,0,12834160640,0
201,1771874382381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,10.526315689086914,4.761904716491699,0,0,0,9.523809432983398,4.761904716491699,0,0,0,0,0,0,5.931405544281006,25769803776,0,12817285120,0
