Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771878182058,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929592609405518,25769803776,0,12639518720,0
204,1771878182058,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.929592609405518,25769803776,0,12639518720,0
204,1771878182264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,9.523809432983398,5,9.523809432983398,5,14.285715103149414,9.090909004211426,0,0,0,0,0,5,4.929592609405518,25769803776,0,12639518720,0
200,1771878182469,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,9.523809432983398,0,0,0,0,5,0,0,0,0,0,0,0,4.929592609405518,25769803776,0,12639518720,0
200,1771878182670,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,68.42105102539063,75,0,0,0,0,61.904762268066406,65,0,0,0,0,0,9.090909004211426,4.929592609405518,25769803776,0,12654051328,0
200,1771878182870,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,45,0,0,0,0,42.105262756347656,80,0,0,0,0,0,0,4.941709518432617,25769803776,0,12665126912,0
204,1771878183071,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,61.904762268066406,60.000003814697266,0,0,0,0,45,50,0,0,0,0,0,0,4.941709518432617,25769803776,0,12771786752,0
200,1771878183276,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,30.000001907348633,0,0,0,0,14.285715103149414,10,0,0,0,0,0,0,4.941709518432617,25769803776,0,12923535360,0
200,1771878183478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,25,0,0,0,0,45,20,0,0,0,0,0,0,4.941709518432617,25769803776,0,12923142144,0
204,1771878183680,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.105262756347656,61.904762268066406,0,0,0,0,30.000001907348633,55,0,0,0,0,0,0,4.941709518432617,25769803776,0,12922748928,0
200,1771878183884,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,10,5,4.761904716491699,0,0,23.809524536132813,9.523809432983398,0,0,0,0,0,4.761904716491699,5.364508152008057,25769803776,0,12921421824,0
204,1771878184085,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,40,0,0,0,0,21.052631378173828,25,0,0,0,0,0,0,5.364508152008057,25769803776,0,12921765888,0
199,1771878184290,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,10,10,4.545454502105713,0,0,0,9.523809432983398,0,0,0,0,0,0,0,5.364508152008057,25769803776,0,12921405440,0
201,1771878184490,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,25,0,0,0,0,10,5,0,0,0,0,0,0,5.364508152008057,25769803776,0,12921405440,0
204,1771878184693,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,0,0,0,0,10,0,0,0,0,0,0,0,5.364508152008057,25769803776,0,12808323072,0
199,1771878184898,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,9.523809432983398,0,0,0,0,4.761904716491699,9.090909004211426,0,0,0,0,0,0,5.529417991638184,25769803776,0,12807749632,0
204,1771878185098,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,10.526315689086914,5,0,0,0,0,0,0,0,0,0,0,0,0,5.529417991638184,25769803776,0,12807766016,0
203,1771878185303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,10,0,0,4.761904716491699,0,9.523809432983398,0,0,0,0,0,0,4.761904716491699,5.529417991638184,25769803776,0,12806946816,0
201,1771878185508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,15.000000953674316,0,0,0,0,10,5,0,0,0,0,0,0,5.529417991638184,25769803776,0,12788547584,0
202,1771878185709,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,15.000000953674316,0,0,0,0,5,0,0,0,0,0,0,0,5.529417991638184,25769803776,0,12788301824,0
