Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771869183632,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,7.305025100708008,25769803776,0,11829510144,0
201,1771869183632,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,0,0,0,0,0,NaN,50,0,0,0,0,0,0,7.305025100708008,25769803776,0,11830394880,0
200,1771869183835,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,15.789472579956055,0,0,0,0,5,5,0,0,0,0,0,0,7.942448616027832,25769803776,0,11829035008,0
204,1771869184036,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,71.42857360839844,0,0,0,0,60.000003814697266,52.38095474243164,0,0,0,0,0,0,7.942448616027832,25769803776,0,11848335360,0
203,1771869184241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,71.42857360839844,75,5,0,4.761904716491699,0,61.904762268066406,78.94737243652344,0,0,0,0,0,5,7.942448616027832,25769803776,0,11847352320,0
202,1771869184444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,75,61.904762268066406,0,0,0,0,55,47.619049072265625,0,0,0,0,0,0,7.942448616027832,25769803776,0,11963482112,0
203,1771869184647,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,35,5,0,0,0,30.000001907348633,25,0,0,0,0,0,4.761904716491699,7.942448616027832,25769803776,0,11946999808,0
203,1771869184851,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,0,0,0,0,23.809524536132813,15.000000953674316,0,0,0,0,0,0,6.200790882110596,25769803776,0,11947556864,0
199,1771869185055,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,28.571430206298828,0,0,0,0,20,15.000000953674316,0,0,0,0,0,0,6.200790882110596,25769803776,0,11947573248,0
202,1771869185256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,78.94737243652344,80,0,0,0,0,68.42105102539063,65,0,0,0,0,0,10,6.200790882110596,25769803776,0,12016041984,0
204,1771869185460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,30.000001907348633,5,0,0,0,28.571430206298828,15.000000953674316,0,0,0,0,0,0,6.200790882110596,25769803776,0,12005703680,0
202,1771869185665,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,0,0,0,0,5,4.761904716491699,0,0,0,0,0,0,6.200790882110596,25769803776,0,11964465152,0
200,1771869185868,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,6.441622257232666,25769803776,0,11964432384,0
203,1771869186069,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,15.000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,6.441622257232666,25769803776,0,11964121088,0
