Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771870602667,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,10.229598045349121,25769803776,0,11686674432,0
201,1771870602667,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,100,0,0,0,0,0,100,0,0,0,0,0,0,0,10.229598045349121,25769803776,0,11687378944,0
201,1771870602869,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,23.809524536132813,0,0,0,0,15.000000953674316,9.090909004211426,0,0,0,0,0,0,6.884459495544434,25769803776,0,11686871040,0
205,1771870603071,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,30.000001907348633,0,0,0,0,23.809524536132813,15.789472579956055,0,0,0,0,0,0,6.884459495544434,25769803776,0,11686625280,0
201,1771870603277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,85,85.71428680419922,4.761904716491699,0,0,0,85,70,0,0,0,0,0,0,6.884459495544434,25769803776,0,11667652608,0
203,1771870603480,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,61.904762268066406,70,0,0,0,0,50,52.38095474243164,0,0,0,0,0,0,6.884459495544434,25769803776,0,11816632320,0
200,1771870603684,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,85,85,0,0,0,0,80.95238494873047,80.95238494873047,0,0,0,0,0,0,6.884459495544434,25769803776,0,11795660800,0
204,1771870603886,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,40,30.000001907348633,0,0,0,0,21.052631378173828,15.789472579956055,0,0,0,0,0,9.090909004211426,6.448087692260742,25769803776,0,11795054592,0
204,1771870604091,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,38.095237731933594,38.095237731933594,4.761904716491699,0,0,0,28.571430206298828,28.571430206298828,0,0,0,0,0,0,6.448087692260742,25769803776,0,11875614720,0
204,1771870604296,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,40,4.761904716491699,0,0,0,38.095237731933594,30.000001907348633,0,0,0,0,0,0,6.448087692260742,25769803776,0,11876335616,0
204,1771870604501,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,40,5,5,0,0,30.000001907348633,33.333335876464844,0,0,0,0,0,9.523809432983398,6.448087692260742,25769803776,0,11897356288,0
203,1771870604706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,45,0,0,0,0,30.000001907348633,30.000001907348633,0,0,0,0,0,0,6.448087692260742,25769803776,0,11875565568,0
200,1771870604910,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,47.619049072265625,4.761904716491699,0,0,0,28.571430206298828,19.047618865966797,0,0,0,0,0,0,7.16951322555542,25769803776,0,11875565568,0
204,1771870605111,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,21.052631378173828,0,0,0,0,25,15.000000953674316,0,0,0,0,0,0,7.16951322555542,25769803776,0,11875565568,0
202,1771870605316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,0,0,0,0,25,25,0,0,0,0,0,0,7.16951322555542,25769803776,0,11861164032,0
199,1771870605519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,4.761904716491699,0,15.000000953674316,15.000000953674316,0,0,0,0,0,0,7.16951322555542,25769803776,0,11861868544,0
