Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771868473503,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,50,0,0,0,0,66.66667175292969,0,0,0,0,0,0,0,9.627935409545898,25769803776,0,11440340992,0
200,1771868473503,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,100,NaN,0,0,0,0,0,0,0,0,0,0,0,0,9.627935409545898,25769803776,0,11441192960,0
202,1771868473704,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,20,0,0,0,0,21.052631378173828,5,0,0,0,0,0,0,9.627935409545898,25769803776,0,11441258496,0
201,1771868473908,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,25,0,0,0,0,10,14.285715103149414,0,0,0,0,0,0,6.439185619354248,25769803776,0,11428741120,0
204,1771868474110,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,75,75,0,0,0,0,70,57.894737243652344,0,0,0,0,0,0,6.439185619354248,25769803776,0,11436032000,0
203,1771868474315,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,76.19047546386719,0,0,0,0,71.42857360839844,80.95238494873047,0,4.761904716491699,0,0,0,0,6.439185619354248,25769803776,0,11452481536,0
204,1771868474519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,76.19047546386719,80,4.761904716491699,0,0,0,70,70,0,0,0,0,0,0,6.439185619354248,25769803776,0,11565907968,0
199,1771868474724,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,45,0,0,0,0,35,28.571430206298828,0,0,0,0,0,0,6.473612308502197,25769803776,0,11567562752,0
203,1771868474925,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,33.333335876464844,0,0,0,0,19.047618865966797,15.000000953674316,0,0,0,0,0,0,6.473612308502197,25769803776,0,11555192832,0
202,1771868475129,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,55,0,0,0,0,36.842105865478516,31.57894515991211,0,0,0,0,0,0,6.473612308502197,25769803776,0,11555897344,0
204,1771868475331,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,9.523809432983398,0,4.761904716491699,0,38.095237731933594,19.047618865966797,0,0,0,0,0,9.523809432983398,6.473612308502197,25769803776,0,11560714240,0
204,1771868475536,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,61.904762268066406,50,5,4.761904716491699,0,0,47.619049072265625,50,0,0,0,0,0,5,6.473612308502197,25769803776,0,11627249664,0
203,1771868475741,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,0,0,0,0,26.3157901763916,20,0,0,0,0,0,0,7.234055042266846,25769803776,0,11625693184,0
202,1771868475945,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,28.571430206298828,0,0,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,4.761904716491699,7.234055042266846,25769803776,0,11606867968,0
200,1771868476148,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,20,0,0,0,0,15.000000953674316,5,0,0,0,0,0,0,7.234055042266846,25769803776,0,11606589440,0
204,1771868476350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,31.57894515991211,0,0,0,0,15.000000953674316,5,0,0,0,0,0,0,7.234055042266846,25769803776,0,11606966272,0
202,1771868476554,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,0,0,0,0,25,14.285715103149414,0,0,0,0,0,0,7.234055042266846,25769803776,0,11612471296,0
204,1771868476757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,25,0,0,0,0,19.047618865966797,5,0,0,0,0,0,0,6.768744945526123,25769803776,0,11612438528,0
203,1771868476962,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.105262756347656,35,0,0,0,0,30.000001907348633,15.000000953674316,0,0,0,0,0,0,6.768744945526123,25769803776,0,11595350016,0
200,1771868477166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,25,0,0,0,0,10.526315689086914,9.523809432983398,0,0,0,0,0,0,6.768744945526123,25769803776,0,11595431936,0
204,1771868477367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,63.15789031982422,55,9.523809432983398,0,0,0,47.619049072265625,36.842105865478516,0,0,0,0,0,5,6.768744945526123,25769803776,0,11590352896,0
204,1771868477572,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,23.809524536132813,0,0,0,0,28.571430206298828,9.523809432983398,0,0,0,0,0,4.761904716491699,6.768744945526123,25769803776,0,11590287360,0
204,1771868477777,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,25,0,0,0,0,15.000000953674316,5,0,0,0,0,0,0,6.244116306304932,25769803776,0,11501453312,0
203,1771868477982,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,45,0,0,0,0,21.052631378173828,20,0,0,0,0,0,4.761904716491699,6.244116306304932,25769803776,0,11528421376,0
204,1771868478186,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,25,0,0,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,6.244116306304932,25769803776,0,11527585792,0
200,1771868478391,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,33.333335876464844,0,0,0,0,15.000000953674316,9.523809432983398,0,0,0,0,0,0,6.244116306304932,25769803776,0,11529125888,0
202,1771868478592,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,25,0,0,0,0,10,5,0,0,0,0,0,0,6.244116306304932,25769803776,0,11528683520,0
203,1771868478795,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,15.000000953674316,0,0,0,0,14.285715103149414,5.263157844543457,0,0,0,0,0,0,6.417223930358887,25769803776,0,11528519680,0
204,1771868478999,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,0,0,0,0,10,4.761904716491699,0,0,0,0,0,0,6.417223930358887,25769803776,0,11563532288,0
204,1771868479204,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,21.052631378173828,0,0,0,0,10,9.523809432983398,0,0,0,0,0,0,6.417223930358887,25769803776,0,11563073536,0
204,1771868479409,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,28.571430206298828,0,0,0,0,14.285715103149414,5.263157844543457,0,0,0,0,0,0,6.417223930358887,25769803776,0,11563515904,0
204,1771868479614,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,15.000000953674316,0,0,0,0,25,9.090909004211426,0,0,0,0,0,0,6.417223930358887,25769803776,0,11563499520,0
204,1771868479819,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.81818199157715,30.000001907348633,0,0,0,0,10,5.263157844543457,0,0,0,0,0,0,6.242406368255615,25769803776,0,11561172992,0
201,1771868480024,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,30.000001907348633,0,0,0,0,15.000000953674316,19.047618865966797,0,0,0,0,0,0,6.242406368255615,25769803776,0,11464720384,0
204,1771868480226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,25,0,0,0,0,14.285715103149414,15.000000953674316,0,0,0,0,0,0,6.242406368255615,25769803776,0,11463344128,0
202,1771868480430,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,35,0,4.761904716491699,0,0,15.000000953674316,5.263157844543457,0,0,0,0,0,0,6.242406368255615,25769803776,0,11475402752,0
200,1771868480633,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,23.809524536132813,0,0,0,0,15.000000953674316,23.809524536132813,0,0,0,0,0,0,6.242406368255615,25769803776,0,11475582976,0
202,1771868480834,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,26.3157901763916,20,0,0,0,0,10,20,0,0,0,0,0,0,6.0771942138671875,25769803776,0,11475140608,0
