Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771871085004,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,100,0,0,0,0,0,50,0,0,0,0,0,0,0,7.328144073486328,25769803776,0,11955273728,0
203,1771871085005,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,7.328144073486328,25769803776,0,11954962432,0
200,1771871085208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,10,0,0,4.761904716491699,0,5.263157844543457,4.761904716491699,0,0,0,0,0,0,7.328144073486328,25769803776,0,11951734784,0
204,1771871085410,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,10,0,0,0,0,10,0,0,0,0,0,0,0,7.328144073486328,25769803776,0,11934695424,0
199,1771871085615,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,30.000001907348633,0,0,0,0,5,0,0,0,0,0,0,0,7.328144073486328,25769803776,0,11934810112,0
203,1771871085816,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,55,0,0,0,0,42.85714340209961,40.90909194946289,0,0,0,0,0,4.761904716491699,5.986879348754883,25769803776,0,11938299904,0
203,1771871086020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,66.66667175292969,80,5,0,0,0,85,60.000003814697266,0,0,0,0,0,15.789472579956055,5.986879348754883,25769803776,0,11954782208,0
203,1771871086224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,63.15789031982422,61.904762268066406,4.761904716491699,0,0,0,52.38095474243164,42.105262756347656,0,0,0,0,0,0,5.986879348754883,25769803776,0,12063752192,0
201,1771871086428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,40,4.761904716491699,0,0,0,30.000001907348633,22.72727394104004,0,0,0,0,0,9.523809432983398,5.986879348754883,25769803776,0,12051726336,0
203,1771871086630,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,0,0,0,0,10,5.263157844543457,0,0,0,0,0,0,5.986879348754883,25769803776,0,12051791872,0
201,1771871086834,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,0,0,0,0,28.571430206298828,23.809524536132813,0,0,0,0,0,0,5.054072856903076,25769803776,0,12049530880,0
201,1771871087037,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,40,0,0,0,0,26.3157901763916,15.000000953674316,0,0,0,0,0,0,5.054072856903076,25769803776,0,12123979776,0
204,1771871087239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,52.38095474243164,0,0,0,0,47.619049072265625,40,0,0,0,0,0,5,5.054072856903076,25769803776,0,12096061440,0
204,1771871087444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,30.000001907348633,4.761904716491699,0,0,0,15.000000953674316,9.523809432983398,0,0,0,0,0,0,5.054072856903076,25769803776,0,12070420480,0
203,1771871087649,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,20,0,0,0,0,23.809524536132813,5.263157844543457,0,0,0,0,0,0,5.054072856903076,25769803776,0,12070666240,0
200,1771871087854,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,28.571430206298828,0,0,0,0,21.052631378173828,19.047618865966797,0,0,0,0,0,0,6.146481513977051,25769803776,0,12070125568,0
199,1771871088055,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,15.789472579956055,0,0,0,0,14.285715103149414,14.285715103149414,0,0,0,0,0,0,6.146481513977051,25769803776,0,12075237376,0
204,1771871088255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,19.047618865966797,0,5,0,0,10,10.526315689086914,0,0,0,0,0,4.761904716491699,6.146481513977051,25769803776,0,12063244288,0
201,1771871088460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,21.052631378173828,0,0,0,0,31.57894515991211,10,0,0,0,0,0,0,6.146481513977051,25769803776,0,12044173312,0
204,1771871088663,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,35,0,0,0,0,23.809524536132813,14.285715103149414,0,0,0,0,0,0,6.146481513977051,25769803776,0,12044746752,0
201,1771871088868,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,19.047618865966797,0,4.761904716491699,0,0,20,10,0,0,0,0,0,4.761904716491699,5.802113056182861,25769803776,0,12037750784,0
204,1771871089070,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,35,4.545454502105713,0,0,0,28.571430206298828,25,0,0,0,0,0,0,5.802113056182861,25769803776,0,12038225920,0
202,1771871089275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,33.333335876464844,4.761904716491699,0,0,0,25,14.285715103149414,0,0,0,0,0,0,5.802113056182861,25769803776,0,11957583872,0
204,1771871089478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,45,0,0,0,0,35,28.571430206298828,0,0,0,0,0,5,5.802113056182861,25769803776,0,11911495680,0
199,1771871089683,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,21.052631378173828,0,0,0,0,10,10.526315689086914,0,0,0,0,0,0,5.802113056182861,25769803776,0,11911413760,0
204,1771871089883,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,25,0,0,0,0,10,5,0,0,0,0,0,4.761904716491699,5.969796180725098,25769803776,0,11911266304,0
204,1771871090089,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,0,0,13.636363983154297,14.285715103149414,0,0,0,0,0,5,5.969796180725098,25769803776,0,11910742016,0
202,1771871090294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,19.047618865966797,0,0,0,0,10,0,0,0,0,0,0,0,5.969796180725098,25769803776,0,12012568576,0
204,1771871090497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,10,5,4.761904716491699,0,0,20,9.090909004211426,0,0,0,0,0,4.761904716491699,5.969796180725098,25769803776,0,12004179968,0
200,1771871090702,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,10,0,0,0,0,5,0,0,0,0,0,0,0,5.969796180725098,25769803776,0,12004245504,0
204,1771871090903,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,15.000000953674316,0,0,0,0,14.285715103149414,0,0,0,0,0,0,0,5.1974029541015625,25769803776,0,12004261888,0
203,1771871091109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,10,0,0,4.761904716491699,0,5,4.761904716491699,0,0,0,0,0,4.761904716491699,5.1974029541015625,25769803776,0,12003983360,0
199,1771871091313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,10.526315689086914,14.285715103149414,0,0,0,0,10,0,0,0,0,0,0,0,5.1974029541015625,25769803776,0,12003983360,0
205,1771871091514,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,14.285715103149414,15.000000953674316,0,0,0,0,10,9.523809432983398,0,0,0,0,0,0,5.1974029541015625,25769803776,0,12003983360,0
202,1771871091719,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,57.142860412597656,60.000003814697266,9.523809432983398,0,0,0,52.38095474243164,45,0,0,0,0,0,4.761904716491699,5.1974029541015625,25769803776,0,12010962944,0
204,1771871091922,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,76.19047546386719,0,0,0,0,75,60.000003814697266,0,0,0,0,0,0,4.92188024520874,25769803776,0,12101369856,0
202,1771871092127,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,35,0,4.761904716491699,0,0,25,15.000000953674316,0,0,0,0,0,0,4.92188024520874,25769803776,0,12099436544,0
204,1771871092330,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,25,0,0,0,0,15.000000953674316,19.047618865966797,0,0,0,0,0,0,4.92188024520874,25769803776,0,12099436544,0
202,1771871092535,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,25,0,0,0,0,19.047618865966797,10,0,0,0,0,0,0,4.92188024520874,25769803776,0,12099436544,0
203,1771871092738,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,0,0,0,0,23.809524536132813,10,0,0,0,0,0,9.523809432983398,5.0908684730529785,25769803776,0,12102664192,0
199,1771871092943,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,20,0,0,0,0,20,14.285715103149414,0,0,0,0,0,0,5.0908684730529785,25769803776,0,12102778880,0
204,1771871093143,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,42.105262756347656,4.761904716491699,0,0,0,31.57894515991211,23.809524536132813,0,0,0,0,0,0,5.0908684730529785,25769803776,0,12087803904,0
202,1771871093348,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,28.571430206298828,27.272727966308594,0,4.761904716491699,0,0,14.285715103149414,5.263157844543457,0,0,0,0,0,0,5.0908684730529785,25769803776,0,12087705600,0
199,1771871093551,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,20,20,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,5.0908684730529785,25769803776,0,12058984448,0
