Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771873668489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,40,40,40,3.4000000953674316,2.1999998092651367,50,50,0,0,0,0,0,NaN,0,0,0,0,0,0,10.410676956176758,25769803776,0,12360679424,0
201,1771873668489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,40,40,40,3.4000000953674316,2.1999998092651367,100,100,0,0,0,0,50,50,0,0,0,0,0,0,10.410676956176758,25769803776,0,12361646080,0
202,1771873668692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,40,40,40,3.4000000953674316,2.1999998092651367,52.38095474243164,36.842105865478516,0,0,0,0,30.000001907348633,20,0,0,0,0,0,0,10.410676956176758,25769803776,0,12361760768,0
201,1771873668895,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,40,40,40,3.4000000953674316,2.1999998092651367,52.6315803527832,52.38095474243164,0,0,0,0,50,42.85714340209961,0,0,0,0,0,0,7.7008490562438965,25769803776,0,12361760768,0
202,1771873669098,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,40,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,40,40,40,3.4000000953674316,2.1999998092651367,90,90.47618865966797,9.523809432983398,0,0,0,85,78.94737243652344,0,0,0,0,0,0,7.7008490562438965,25769803776,0,12347965440,0
199,1771873669302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,70,75,0,4.545454502105713,0,0,80,60.000003814697266,0,0,0,0,0,0,7.7008490562438965,25769803776,0,12491243520,0
203,1771873669502,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,90.47618865966797,90,0,0,0,0,90,85.71428680419922,0,0,0,0,0,4.761904716491699,7.7008490562438965,25769803776,0,12475367424,0
203,1771873669706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,47.36842346191406,45,0,0,0,0,38.095237731933594,25,0,0,0,0,0,0,7.7008490562438965,25769803776,0,12475842560,0
203,1771873669910,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,52.38095474243164,45,0,0,0,0,40,30.000001907348633,0,0,0,0,0,0,7.701587200164795,25769803776,0,12475842560,0
201,1771873670115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,60.000003814697266,66.66667175292969,5,4.761904716491699,0,0,50,45,0,0,0,0,0,15.000000953674316,7.701587200164795,25769803776,0,12478218240,0
203,1771873670316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,52.6315803527832,4.761904716491699,0,0,0,36.842105865478516,35,0,0,0,0,0,4.761904716491699,7.701587200164795,25769803776,0,12478300160,0
202,1771873670521,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,50,0,0,0,0,38.095237731933594,40,0,0,0,0,0,0,7.701587200164795,25769803776,0,12453462016,0
204,1771873670724,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,70,65,0,0,0,0,60.000003814697266,52.38095474243164,0,0,0,0,0,0,7.701587200164795,25769803776,0,12451856384,0
203,1771873670929,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,50,0,0,0,0,42.85714340209961,30.000001907348633,0,0,0,0,0,0,8.238183975219727,25769803776,0,12416892928,0
202,1771873671134,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,42.85714340209961,9.523809432983398,0,0,0,31.57894515991211,28.571430206298828,0,0,0,0,0,5.263157844543457,8.238183975219727,25769803776,0,12503990272,0
200,1771873671337,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,40,0,0,0,0,28.571430206298828,15.789472579956055,0,0,0,0,0,4.545454502105713,8.238183975219727,25769803776,0,12503646208,0
204,1771873671538,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.6315803527832,47.36842346191406,0,0,0,0,35,33.333335876464844,0,0,0,0,0,0,8.238183975219727,25769803776,0,12503842816,0
204,1771873671743,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,47.619049072265625,0,0,0,0,45,30.000001907348633,0,0,0,0,0,0,7.695319175720215,25769803776,0,12503121920,0
203,1771873671948,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45,0,0,0,0,30.000001907348633,30.000001907348633,0,0,0,0,0,0,7.695319175720215,25769803776,0,12487114752,0
203,1771873672152,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,31.57894515991211,0,0,4.545454502105713,0,25,15.000000953674316,0,0,0,0,0,0,7.695319175720215,25769803776,0,12489654272,0
201,1771873672356,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,47.619049072265625,0,0,0,0,40,35,0,0,0,0,0,0,7.695319175720215,25769803776,0,12489965568,0
200,1771873672558,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,45,0,0,0,0,26.3157901763916,20,0,0,0,0,0,0,7.695319175720215,25769803776,0,12489588736,0
204,1771873672759,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,71.42857360839844,65,0,0,0,0,61.904762268066406,52.38095474243164,0,0,0,0,0,9.523809432983398,7.50705623626709,25769803776,0,12490686464,0
203,1771873672964,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55.55555725097656,50,5,0,0,0,42.85714340209961,26.3157901763916,0,0,0,0,0,0,7.50705623626709,25769803776,0,12473630720,0
200,1771873673168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,52.38095474243164,0,0,0,0,26.3157901763916,23.809524536132813,0,0,0,0,0,0,7.50705623626709,25769803776,0,12470927360,0
204,1771873673369,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,44.4444465637207,0,9.090909004211426,0,0,42.85714340209961,35,0,0,0,0,0,5.263157844543457,7.50705623626709,25769803776,0,12471042048,0
200,1771873673574,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,47.619049072265625,0,0,0,0,31.57894515991211,25,0,0,0,0,0,0,7.50705623626709,25769803776,0,12466094080,0
202,1771873673774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,40,0,0,0,0,33.333335876464844,20,0,0,0,0,0,5,7.411498069763184,25769803776,0,12466159616,0
203,1771873673978,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,40,0,0,0,0,35,25,0,0,0,0,0,0,7.411498069763184,25769803776,0,12458442752,0
202,1771873674181,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,45,4.761904716491699,0,0,0,26.3157901763916,23.809524536132813,0,0,0,0,0,5,7.411498069763184,25769803776,0,12461260800,0
201,1771873674384,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,33.333335876464844,15.789472579956055,0,0,0,0,0,0,7.411498069763184,25769803776,0,12461244416,0
204,1771873674586,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,45,0,0,0,0,31.57894515991211,23.809524536132813,0,0,0,0,0,0,7.411498069763184,25769803776,0,12459474944,0
202,1771873674791,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,42.105262756347656,0,0,0,0,30.000001907348633,20,0,0,0,0,0,0,7.463343620300293,25769803776,0,12459491328,0
203,1771873674993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,35,0,0,0,4.545454502105713,33.333335876464844,20,0,0,0,0,0,0,7.463343620300293,25769803776,0,12440272896,0
202,1771873675198,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,42.85714340209961,0,0,0,0,25,20,0,0,0,0,0,0,7.463343620300293,25769803776,0,12386254848,0
201,1771873675401,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,42.105262756347656,0,0,0,0,30.000001907348633,25,0,0,0,0,0,0,7.463343620300293,25769803776,0,12386320384,0
204,1771873675604,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,50,0,0,0,0,30.000001907348633,25,0,0,0,0,0,0,7.463343620300293,25769803776,0,12385861632,0
203,1771873675809,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,42.85714340209961,0,0,0,0,26.3157901763916,25,0,0,0,0,0,0,7.247615814208984,25769803776,0,12385828864,0
204,1771873676013,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,36.842105865478516,0,0,0,0,30.000001907348633,25,0,0,0,0,0,4.761904716491699,7.247615814208984,25769803776,0,12379226112,0
204,1771873676218,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,40,0,0,0,0,31.81818199157715,23.809524536132813,0,0,0,0,0,0,7.247615814208984,25769803776,0,12379242496,0
202,1771873676423,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,42.85714340209961,0,0,0,0,30.000001907348633,23.809524536132813,0,0,0,0,0,0,7.247615814208984,25769803776,0,12379193344,0
204,1771873676626,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45,0,0,0,0,31.57894515991211,15.789472579956055,0,0,0,0,0,0,7.247615814208984,25769803776,0,12379111424,0
200,1771873676831,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,40,0,0,0,0,33.333335876464844,28.571430206298828,0,0,0,0,0,0,6.9973320960998535,25769803776,0,12379176960,0
203,1771873677032,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,42.105262756347656,0,0,0,0,31.57894515991211,20,0,0,0,0,0,0,6.9973320960998535,25769803776,0,12354240512,0
202,1771873677236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,42.85714340209961,0,0,0,0,30.000001907348633,10.526315689086914,0,0,0,0,0,0,6.9973320960998535,25769803776,0,12351537152,0
201,1771873677439,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.105262756347656,42.105262756347656,0,0,0,0,35,25,0,0,0,0,0,0,6.9973320960998535,25769803776,0,12351651840,0
204,1771873677641,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.105262756347656,40,4.761904716491699,0,0,5,25,22.72727394104004,0,0,0,0,0,5,6.9973320960998535,25769803776,0,12351602688,0
202,1771873677846,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,42.85714340209961,0,0,0,0,33.333335876464844,21.052631378173828,0,0,0,0,0,0,7.129220962524414,25769803776,0,12351684608,0
202,1771873678050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,42.85714340209961,40,0,0,0,0,35,20,0,0,0,0,0,0,7.129220962524414,25769803776,0,12351684608,0
200,1771873678253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,44.4444465637207,36.842105865478516,0,0,0,0,35,23.809524536132813,0,0,0,0,0,0,7.129220962524414,25769803776,0,12336988160,0
204,1771873678453,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45,0,0,0,0,31.57894515991211,20,0,0,0,0,0,0,7.129220962524414,25769803776,0,12336971776,0
203,1771873678658,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,42.85714340209961,0,0,0,0,28.571430206298828,21.052631378173828,0,0,0,0,0,0,7.129220962524414,25769803776,0,12336857088,0
203,1771873678863,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,35,0,0,0,0,30.000001907348633,19.047618865966797,0,0,0,0,0,0,7.254366874694824,25769803776,0,12320030720,0
200,1771873679067,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,47.36842346191406,4.761904716491699,4.545454502105713,0,0,40,30.000001907348633,0,0,0,0,0,0,7.254366874694824,25769803776,0,12319997952,0
203,1771873679268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,42.85714340209961,0,0,0,0,40,26.3157901763916,0,0,0,0,0,0,7.254366874694824,25769803776,0,12316950528,0
201,1771873679473,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,47.36842346191406,0,0,0,0,30.000001907348633,28.571430206298828,0,0,0,0,0,0,7.254366874694824,25769803776,0,12317048832,0
201,1771873679675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,42.85714340209961,0,0,0,0,26.3157901763916,20,0,0,0,0,0,0,7.254366874694824,25769803776,0,12316835840,0
200,1771873679877,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,36.842105865478516,0,0,4.761904716491699,0,33.333335876464844,25,0,0,0,0,0,0,7.1787872314453125,25769803776,0,12291702784,0
202,1771873680078,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,47.36842346191406,4.761904716491699,0,0,0,38.095237731933594,28.571430206298828,0,0,0,0,0,0,7.1787872314453125,25769803776,0,12318408704,0
201,1771873680281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,40,0,0,0,0,22.22222328186035,11.111111640930176,0,0,0,0,0,0,7.1787872314453125,25769803776,0,12318441472,0
201,1771873680483,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.36842346191406,42.85714340209961,0,0,0,0,33.333335876464844,23.809524536132813,0,0,0,0,0,0,7.1787872314453125,25769803776,0,12318621696,0
