Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771886439349,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,NaN,0,0,0,0,50,100,0,0,0,0,0,0,8.451595306396484,25769803776,0,14014332928,0
204,1771886439349,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,100,50,0,0,0,0,100,0,0,0,0,0,0,0,8.451595306396484,25769803776,0,14014332928,0
202,1771886439555,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,19.047618865966797,10,0,0,0,10,10,0,0,0,0,0,10,8.451595306396484,25769803776,0,14014332928,0
204,1771886439757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,60.000003814697266,65,9.523809432983398,4.761904716491699,0,0,60.000003814697266,52.38095474243164,0,0,0,0,0,10,8.451595306396484,25769803776,0,14014332928,0
204,1771886439962,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,50,4.761904716491699,0,0,0,60.000003814697266,73.68421173095703,0,0,0,0,0,4.761904716491699,7.423264980316162,25769803776,0,14048641024,0
204,1771886440166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,66.66667175292969,70,0,0,0,0,60.000003814697266,59.09090805053711,0,0,0,0,0,9.523809432983398,7.423264980316162,25769803776,0,14168670208,0
204,1771886440372,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,40,14.285715103149414,5,5,4.761904716491699,38.095237731933594,30.000001907348633,0,0,0,0,0,5,7.423264980316162,25769803776,0,14177239040,0
204,1771886440577,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,19.047618865966797,4.761904716491699,0,0,0,10,0,0,0,0,0,0,5,7.423264980316162,25769803776,0,14177419264,0
203,1771886440781,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,35,10,0,9.090909004211426,0,42.85714340209961,28.571430206298828,0,0,0,0,0,5,7.423264980316162,25769803776,0,14177419264,0
201,1771886440985,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,23.809524536132813,0,0,0,0,28.571430206298828,10,0,0,0,0,0,4.761904716491699,6.500728607177734,25769803776,0,14178189312,0
