Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771869892288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.777729034423828,25769803776,0,11653840896,0
204,1771869892289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,NaN,0,0,0,0,NaN,0,0,0,0,0,0,0,4.777729034423828,25769803776,0,11654692864,0
204,1771869892494,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,10,0,0,0,0,0,8.69565200805664,0,0,0,0,0,9.090909004211426,4.777729034423828,25769803776,0,11654692864,0
204,1771869892699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,31.81818199157715,0,0,0,0,23.809524536132813,5.555555820465088,0,0,0,0,0,0,4.777729034423828,25769803776,0,11654692864,0
204,1771869892904,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,57.142860412597656,78.94737243652344,0,0,0,0,50,68.18181610107422,0,0,0,0,0,0,4.611772060394287,25769803776,0,11658936320,0
204,1771869893109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,68.18181610107422,0,0,0,0,50,40,0,0,0,0,0,0,4.611772060394287,25769803776,0,11775705088,0
199,1771869893314,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,61.904762268066406,60.000003814697266,0,0,0,0,60.000003814697266,40,0,0,0,0,0,0,4.611772060394287,25769803776,0,11783356416,0
201,1771869893515,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.000000953674316,0,0,0,0,10.526315689086914,5,0,0,0,0,0,0,4.611772060394287,25769803776,0,11783487488,0
204,1771869893717,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,38.095237731933594,23.809524536132813,0,0,0,0,0,0,4.611772060394287,25769803776,0,11784044544,0
204,1771869893922,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,26.3157901763916,0,0,0,0,5,9.523809432983398,0,0,0,0,0,0,4.945413589477539,25769803776,0,11779244032,0
204,1771869894127,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,47.619049072265625,4.545454502105713,0,0,0,52.38095474243164,30.000001907348633,0,0,0,0,0,0,4.945413589477539,25769803776,0,11896078336,0
200,1771869894332,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,33.333335876464844,0,0,0,0,15.000000953674316,10,0,0,0,0,0,0,4.945413589477539,25769803776,0,11895783424,0
204,1771869894534,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,4.761904716491699,4.761904716491699,0,0,10,10,0,0,0,0,0,5,4.945413589477539,25769803776,0,11894652928,0
201,1771869894739,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,20,0,0,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,5.511049747467041,25769803776,0,11893915648,0
204,1771869894941,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,10,0,0,0,0,0,5,0,0,0,0,0,0,5.511049747467041,25769803776,0,11859656704,0
202,1771869895146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,19.047618865966797,0,0,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,5.511049747467041,25769803776,0,11799068672,0
