Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771882666140,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,NaN,50,0,0,0,0,0,50,0,0,0,0,0,0,5.115599155426025,25769803776,0,13542719488,0
204,1771882666140,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,0,0,0,0,0,50,0,0,0,0,0,0,0,5.115599155426025,25769803776,0,13543604224,0
202,1771882666346,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,10,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,4.545454502105713,5.115599155426025,25769803776,0,13543555072,0
204,1771882666549,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,50,4.761904716491699,5,0,0,36.842105865478516,30.000001907348633,0,0,0,0,0,0,5.115599155426025,25769803776,0,13555433472,0
200,1771882666754,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45,60.000003814697266,0,0,0,0,47.619049072265625,75,0,0,0,0,0,0,5.115599155426025,25769803776,0,13564035072,0
203,1771882666955,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,60.000003814697266,66.66667175292969,0,0,0,0,75,42.105262756347656,0,0,0,0,0,0,4.641172409057617,25769803776,0,13685538816,0
204,1771882667159,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,47.619049072265625,45,0,0,0,0,30.000001907348633,27.272727966308594,0,0,0,0,0,5,4.641172409057617,25769803776,0,13686161408,0
204,1771882667364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,35,0,0,0,0,19.047618865966797,15.000000953674316,0,0,0,0,0,0,4.641172409057617,25769803776,0,13686521856,0
201,1771882667569,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,30.000001907348633,0,0,0,0,20,19.047618865966797,0,0,0,0,0,0,4.641172409057617,25769803776,0,13669892096,0
204,1771882667772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,45.45454788208008,0,0,0,0,50,26.3157901763916,0,0,0,0,0,4.761904716491699,4.641172409057617,25769803776,0,13809745920,0
201,1771882667977,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.789472579956055,0,0,0,0,14.285715103149414,23.809524536132813,0,0,0,0,0,0,5.5364861488342285,25769803776,0,13800128512,0
200,1771882668179,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,28.571430206298828,0,0,0,0,20,14.285715103149414,0,0,0,0,0,0,5.5364861488342285,25769803776,0,13800554496,0
