Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771871311301,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,66.66667175292969,0,0,0,0,0,0,0,0,0,0,0,0,8.566006660461426,25769803776,0,12042682368,0
202,1771871311301,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,8.566006660461426,25769803776,0,12043419648,0
200,1771871311504,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.000000953674316,4.761904716491699,4.761904716491699,4.761904716491699,0,10,0,0,0,0,0,0,5,8.566006660461426,25769803776,0,12043059200,0
204,1771871311705,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,23.809524536132813,4.761904716491699,0,0,0,15.000000953674316,14.285715103149414,0,0,0,0,0,0,8.566006660461426,25769803776,0,12043059200,0
204,1771871311910,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,71.42857360839844,60.000003814697266,0,0,0,0,65,50,0,0,0,0,0,0,7.07320499420166,25769803776,0,12068552704,0
202,1771871312115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,65,70,0,0,0,0,52.38095474243164,61.904762268066406,0,0,0,0,0,0,7.07320499420166,25769803776,0,12077449216,0
204,1771871312318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,75,76.19047546386719,0,0,0,0,73.68421173095703,75,0,0,0,0,0,0,7.07320499420166,25769803776,0,12181471232,0
202,1771871312524,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,15.789472579956055,0,0,0,0,19.047618865966797,10,0,0,0,0,0,0,7.07320499420166,25769803776,0,12191858688,0
202,1771871312726,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,28.571430206298828,0,0,0,0,19.047618865966797,15.000000953674316,0,0,0,0,0,0,7.07320499420166,25769803776,0,12192137216,0
204,1771871312930,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,35,0,0,0,0,30.000001907348633,15.000000953674316,0,0,0,0,0,0,5.978342056274414,25769803776,0,12192661504,0
