Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771869665874,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,8.534204483032227,25769803776,0,11854381056,0
204,1771869665874,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,50,50,0,0,0,0,0,50,0,0,0,0,0,0,8.534204483032227,25769803776,0,11855101952,0
207,1771869666080,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,22.22222328186035,15.789472579956055,0,0,0,0,10,4.761904716491699,0,0,0,0,0,0,8.534204483032227,25769803776,0,11854184448,0
203,1771869666288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,66.66667175292969,66.66667175292969,0,0,0,0,57.142860412597656,60.000003814697266,0,0,0,0,0,0,8.534204483032227,25769803776,0,11851694080,0
200,1771869666491,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,54.54545593261719,57.142860412597656,4.761904716491699,4.761904716491699,0,0,60.000003814697266,65,0,0,0,0,0,9.090909004211426,8.534204483032227,25769803776,0,11851923456,0
204,1771869666692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,80,70,5,0,0,0,70,55,0,0,0,0,0,0,8.534204483032227,25769803776,0,11971346432,0
200,1771869666897,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,15.000000953674316,0,0,0,0,9.523809432983398,10,0,0,0,0,0,0,6.904524326324463,25769803776,0,11953504256,0
203,1771869667099,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,15.789472579956055,0,0,0,0,14.285715103149414,9.090909004211426,0,0,0,0,0,0,6.904524326324463,25769803776,0,11953520640,0
203,1771869667303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,55,54.54545593261719,5,0,0,0,47.36842346191406,31.57894515991211,0,0,0,0,0,5,6.904524326324463,25769803776,0,11953520640,0
204,1771869667507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,35,35,0,0,4.761904716491699,0,30.000001907348633,28.571430206298828,0,0,0,0,0,4.761904716491699,6.904524326324463,25769803776,0,11977261056,0
203,1771869667712,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,38.095237731933594,30.000001907348633,0,0,0,0,31.81818199157715,14.285715103149414,0,0,0,0,0,0,6.904524326324463,25769803776,0,11913887744,0
203,1771869667916,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,10.526315689086914,0,0,0,0,0,0,0,0,0,0,0,0,6.070969104766846,25769803776,0,11913887744,0
203,1771869668121,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,27.272727966308594,0,0,0,0,14.285715103149414,9.523809432983398,0,0,0,0,0,0,6.070969104766846,25769803776,0,11913887744,0
204,1771869668324,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,28.571430206298828,21.052631378173828,0,0,0,0,14.285715103149414,5,0,0,0,0,0,4.761904716491699,6.070969104766846,25769803776,0,11913887744,0
203,1771869668529,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,15.000000953674316,8.69565200805664,4.761904716491699,0,0,14.285715103149414,14.285715103149414,0,0,0,0,0,0,6.070969104766846,25769803776,0,11948425216,0
204,1771869668734,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,19.047618865966797,0,0,0,0,10,9.523809432983398,0,0,0,0,0,0,5.844150543212891,25769803776,0,11931107328,0
200,1771869668939,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,19.047618865966797,14.285715103149414,0,0,0,0,5,0,0,0,0,0,0,0,5.844150543212891,25769803776,0,11931058176,0
199,1771869669141,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.000000953674316,10.526315689086914,0,0,0,0,5,5,0,0,0,0,0,0,5.844150543212891,25769803776,0,11928911872,0
202,1771869669341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,25,14.285715103149414,0,0,0,0,10,5,0,0,0,0,0,0,5.844150543212891,25769803776,0,11967578112,0
204,1771869669544,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,23.809524536132813,0,0,0,0,19.047618865966797,15.000000953674316,0,0,0,0,0,5,5.844150543212891,25769803776,0,11968020480,0
203,1771869669749,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,10.526315689086914,0,0,0,0,0,0,0,0,0,0,0,0,5.425185203552246,25769803776,0,11950915584,0
199,1771869669953,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,57.894737243652344,57.142860412597656,0,0,4.761904716491699,0,45,35,0,0,0,0,0,4.761904716491699,5.425185203552246,25769803776,0,11952357376,0
202,1771869670154,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,71.42857360839844,75,0,0,0,0,66.66667175292969,60.000003814697266,0,0,0,0,0,0,5.425185203552246,25769803776,0,11975081984,0
204,1771869670356,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,60.000003814697266,52.6315803527832,4.761904716491699,0,0,0,50,52.38095474243164,0,0,0,0,0,5,5.425185203552246,25769803776,0,11975081984,0
204,1771869670561,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,60.000003814697266,52.38095474243164,10,4.545454502105713,4.761904716491699,0,55,60.000003814697266,0,0,0,0,0,4.761904716491699,5.425185203552246,25769803776,0,12029902848,0
204,1771869670766,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,52.38095474243164,50,0,0,0,0,42.85714340209961,38.095237731933594,0,0,0,0,0,0,5.026490211486816,25769803776,0,12030033920,0
204,1771869670971,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,40,33.333335876464844,0,0,0,0,20,15.000000953674316,0,0,0,0,0,5,5.026490211486816,25769803776,0,12030263296,0
204,1771869671176,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.842105865478516,40,4.761904716491699,4.761904716491699,0,0,33.333335876464844,33.333335876464844,0,0,0,0,0,4.761904716491699,5.026490211486816,25769803776,0,12030820352,0
204,1771869671381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,36.3636360168457,33.333335876464844,4.761904716491699,0,0,4.761904716491699,20,15.000000953674316,0,0,0,0,0,5,5.026490211486816,25769803776,0,12030771200,0
204,1771869671586,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,31.57894515991211,30.000001907348633,4.761904716491699,0,0,0,23.809524536132813,9.523809432983398,0,0,0,0,0,0,5.026490211486816,25769803776,0,12030672896,0
200,1771869671792,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,30.000001907348633,21.052631378173828,0,0,0,0,10.526315689086914,5.263157844543457,0,0,0,0,0,0,6.428120136260986,25769803776,0,11999068160,0
