Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771885503611,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,NaN,50,0,0,0,0,100,50,0,0,0,0,0,0,10.788610458374023,25769803776,0,13668794368,0
203,1771885503611,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,66.66667175292969,NaN,0,0,0,0,50,NaN,0,0,0,0,0,0,10.788610458374023,25769803776,0,13669220352,0
202,1771885503815,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,36.842105865478516,28.571430206298828,0,0,0,0,10.526315689086914,15.000000953674316,0,0,0,0,0,0,6.884623050689697,25769803776,0,13666041856,0
201,1771885504019,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,40,36.842105865478516,4.761904716491699,4.761904716491699,0,0,23.809524536132813,14.285715103149414,0,0,0,0,0,9.523809432983398,6.884623050689697,25769803776,0,13666877440,0
203,1771885504221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.4000000953674316,2.1999998092651367,40,40,3.4000000953674316,2.1999998092651367,2.1999998092651367,3.4000000953674316,2.1999998092651367,3.4000000953674316,3.4000000953674316,2.1999998092651367,80,71.42857360839844,5,4.761904716491699,0,0,71.42857360839844,66.66667175292969,0,0,0,0,0,0,6.884623050689697,25769803776,0,13668974592,0
201,1771885504425,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,57.142860412597656,70,0,0,4.761904716491699,0,63.15789031982422,68.42105102539063,0,0,0,0,0,0,6.884623050689697,25769803776,0,13677215744,0
204,1771885504627,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,89.47368621826172,85,0,0,0,0,76.19047546386719,80,0,0,0,0,0,0,6.884623050689697,25769803776,0,13793017856,0
202,1771885504832,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,45.45454788208008,33.333335876464844,0,0,0,0,25,22.72727394104004,0,0,0,0,0,0,6.8184709548950195,25769803776,0,13793263616,0
203,1771885505036,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,26.3157901763916,0,0,0,0,14.285715103149414,0,0,0,0,0,0,0,6.8184709548950195,25769803776,0,13793263616,0
203,1771885505240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,60.000003814697266,57.142860412597656,0,0,0,0,45,42.85714340209961,0,0,0,0,0,0,6.8184709548950195,25769803776,0,13773045760,0
